175766276608622592,8
201407286885228544,6
212514960731922432,6
175274532880252928,5
204905550678568960,5
205350514803556352,5
219665173866782720,5
220786981172469760,5
223395056606535680,5
227258312435699712,5
170146462640898048,4
176675935607586816,4
178726775407247360,4
181550906022903808,4
208098795515486208,4
211406483301470208,4
211483584273526784,4
212438466042269696,4
217242184284127232,4
220959372718157824,4
221193911333920768,4
221473957686276096,4
222281537749086208,4
225905887254548480,4
226135409470906368,4
227251434675122176,4
227362853429796864,4
228086586900361216,4
229785312054689792,4
229794332800421888,4
171549581006340096,3
175236301975453696,3
176958678782443520,3
178008030653186048,3
178305026257584128,3
178357646439481344,3
179586873826476032,3
181192301925101568,3
182096576787435520,3
182156530654343168,3
182652431493816320,3
184342934814875648,3
186472418252738560,3
189362506821439488,3
196829080066801664,3
197473950237970432,3
199778430080303104,3
203522395312893952,3
206710393955311616,3
208801202712461312,3
209237139849433088,3
209402456047747072,3
210727673706401792,3
212517234660605952,3
213653099321942016,3
216921999018377216,3
217189192906055680,3
217908757398102016,3
218749920645865472,3
218781078846947328,3
219090801513820160,3
219633445312569344,3
219954198862897152,3
222131446984798208,3
223479560403767296,3
224108223129829376,3
224758877640785920,3
224818762915733504,3
226740716293685248,3
227025224944553984,3
227033141776986112,3
227054250861576192,3
227698335299186688,3
227807261526167552,3
228763420413231104,3
228947171692093440,3
229472725081305088,3
229863545004421120,3
230273859571867648,3
169944035245424640,2
170174943210766336,2
170229806758100992,2
170339527611645952,2
170950786124087296,2
171224172574277632,2
173114547563921408,2
173120460458819584,2
174174988297830400,2
174795327943999488,2
175180281588744192,2
175208017032118272,2
175209316838539264,2
175211839041306624,2
175307658872487936,2
175309909502459904,2
175356269639499776,2
175391403428282368,2
175479415281549312,2
175536797860757504,2
175576886150168576,2
175598903394041856,2
175816496088350720,2
175906064573661184,2
175947645800415232,2
175995303118241792,2
176105038303723520,2
176188670062100480,2
176292870351749120,2
176346261849374720,2
176375598124367872,2
177018556838313984,2
177082389489516544,2
177211650879782912,2
177470987414011904,2
177789621130756096,2
177970307456303104,2
178044305728864256,2
178427010492661760,2
178481788467806208,2
178512920555028480,2
178776746730979328,2
178885405075046400,2
178920136047067136,2
179120299160109056,2
179177817899008000,2
179416427525046272,2
179495735144742912,2
179499956057407488,2
180143640960565248,2
180180228918738944,2
180282448590929920,2
180290117762547712,2
180688127617138688,2
180936539570700288,2
181265349667622912,2
181294007852945408,2
181355892074491904,2
181397186973077504,2
181399642078711808,2
181668635203457024,2
181797639531376640,2
181836871301222400,2
182056131401822208,2
182093530293997568,2
182402893649276928,2
182689976367734784,2
182745878029553664,2
183129743579615232,2
183299297579286528,2
183514719506141184,2
183531944646426624,2
183598925974859776,2
183963488873271296,2
184200143459307520,2
184655441530773504,2
185354164447027200,2
185803853917261824,2
185865140078268416,2
186700520335384576,2
187027587930587136,2
187032430936928256,2
187246955043774464,2
187363783089700864,2
187490889858465792,2
187645736191414272,2
188014856706408448,2
188476037165867008,2
188620083707764736,2
188922765471076352,2
189232114213191680,2
189321710341685248,2
189365503382298624,2
189603317000323072,2
189673577046315008,2
190085730858782720,2
190476372849393664,2
191433592660742144,2
191503462715576320,2
192179608090886144,2
193369960957833216,2
193726160267153408,2
193747639030353920,2
193763902841274368,2
194306075638730752,2
194335788571774976,2
194644171784470528,2
196174600563736576,2
197011845438705664,2
197709546621829120,2
199075678119399424,2
199360590180995072,2
199593309414744064,2
199698038167977984,2
200267777004023808,2
202118213623386112,2
202380926300741632,2
202614914744958976,2
202722939505553408,2
203065387147952128,2
203467303023542272,2
203557152392835072,2
203753948612419584,2
204240028798955520,2
205012823219515392,2
205262366619529216,2
205342492415123456,2
205571305378062336,2
205623133811343360,2
205674022273814528,2
205675037067030528,2
206058689156804608,2
206081536393949184,2
206083251382870016,2
206303374570803200,2
207129047880785920,2
208156426677329920,2
208159256029577216,2
208243856184565760,2
208521225451372544,2
208863712512499712,2
208870142212022272,2
208919805927198720,2
209167203867222016,2
209248469218504704,2
209666804815179776,2
210664050283384832,2
210791291046449152,2
210958369533612032,2
211296251835670528,2
211413167565217792,2
212222925531746304,2
212302445250813952,2
212826520798502912,2
213213036531863552,2
213346690382934016,2
213472853136330752,2
214013864966782976,2
214216060898185216,2
214940379530821632,2
215084483065974784,2
215120852750798848,2
215311408760217600,2
215326395127758848,2
215366017149804544,2
215479256630132736,2
215495935329857536,2
215770994238341120,2
215792287062904832,2
215818096771035136,2
216185637075054592,2
216480987762499584,2
216743585678647296,2
216861851518144512,2
217185016440315904,2
217201428356472832,2
217222381631401984,2
217293223198294016,2
217336504866656256,2
217614254052438016,2
217620241719300096,2
217668456491532288,2
217844358411661312,2
218261647040139264,2
218294192246132736,2
218377592418721792,2
218583542199988224,2
218802407712731136,2
218806116517343232,2
219066078637977600,2
219076495515488256,2
219090115909578752,2
219717665197731840,2
219729098484994048,2
219744485388763136,2
219759450570387456,2
219800833848344576,2
220039044659826688,2
220091543231524864,2
220190318942461952,2
220559220424638464,2
220815617242845184,2
220859864228081664,2
221344061153738752,2
221466174565306368,2
221618503489404928,2
221773575892168704,2
222022167282622464,2
222410278750744576,2
222525754162561024,2
222603856318623744,2
222611171260530688,2
222700556138913792,2
222705041058643968,2
222708560870014976,2
222789653330370560,2
223078887509045248,2
223125799790403584,2
223286317249273856,2
223304559173828608,2
223396715806978048,2
223396854028853248,2
223460637029384192,2
223662047625777152,2
223666025795416064,2
223947543603154944,2
224031584400482304,2
224124506591342592,2
224129177023537152,2
224147931007246336,2
224153517698363392,2
224185427261104128,2
224206173495054336,2
224230670395523072,2
224297850313527296,2
224538464204611584,2
224759757641805824,2
224765509638270976,2
224875401495326720,2
225110654651236352,2
225146023249190912,2
225270727384932352,2
225273335347003392,2
225280079090925568,2
225292985209188352,2
225311660112216064,2
225497088514158592,2
225511504694824960,2
225830968505032704,2
225837496702693376,2
226294260937580544,2
226375689066094592,2
226679044297535488,2
226685863364755456,2
226799410602430464,2
226884508081094656,2
226900466289872896,2
227034073987035136,2
227275088648957952,2
227321079224995840,2
227322782282330112,2
227375163365429248,2
227400142724210688,2
227443610026872832,2
227600666784178176,2
227774933557440512,2
227790686214029312,2
227792703124402176,2
227794202437296128,2
227937442276315136,2
227997436110893056,2
228046814436605952,2
228054877019426816,2
228083651546009600,2
228121124883525632,2
228126744713244672,2
228312613670453248,2
228355255864733696,2
228383892485488640,2
228428095401811968,2
228489145386270720,2
228493149526147072,2
228526352120582144,2
228712186003075072,2
228727013011910656,2
228832824006549504,2
228864006048833536,2
228900787082731520,2
229189814513750016,2
229217219545509888,2
229241970744971264,2
229267282858258432,2
229437366269222912,2
229457603346747392,2
229464966117695488,2
229516126450593792,2
229517540288901120,2
229628716452847616,2
229718261721808896,2
229785271393796096,2
229818440679997440,2
229841804169515008,2
229851917694177280,2
229885593509703680,2
229918495028543488,2
229943033358327808,2
229957772275507200,2
229968531828920320,2
229981952830836736,2
229989750243786752,2
229997627918286848,2
230014343775625216,2
230029030344941568,2
230202497484623872,2
230211944150093824,2
230223462280052736,2
230241650436292608,2
230263292282511360,2
230267109950271488,2
230272425937412096,2
230274677632151552,2
230277824154734592,2
167171457904803840,1
169382122514022400,1
169428028554739712,1
169468943524691968,1
169487104286392320,1
169854418835996672,1
170042187797495808,1
170078890394386432,1
170120053344174080,1
170173071607463936,1
170223084190564352,1
170239556786847744,1
170272526658699264,1
170306807565123584,1
170311683112173568,1
170326811098480640,1
170344090297171968,1
170349903195668480,1
170354207814057984,1
170378217624961024,1
170379004015017984,1
170409149421584384,1
170416791795793920,1
170417719630364672,1
170422684209905664,1
170509462321233920,1
170518706944737280,1
170520053895135232,1
170528625441898496,1
170552413231513600,1
170552784574218240,1
170559247564668928,1
170564844926271488,1
170596299136040960,1
170623129993871360,1
170653274175700992,1
170676767575506944,1
170698531122708480,1
170716481221296128,1
170731997478518784,1
170754543125004288,1
170755115303567360,1
170760173760020480,1
170762929853956096,1
170772634810712064,1
170776752602218496,1
170799688000208896,1
170803040926826496,1
170811821874216960,1
170813094178586624,1
170832157093134336,1
170877030999523328,1
170882224097329152,1
170898192966090752,1
170907464236007424,1
170911945388457984,1
170950180667916288,1
170958093075611648,1
171066883095658496,1
171080243681951744,1
171094223439790080,1
171114879711707136,1
171123316734558208,1
171144786722422784,1
171153694358765568,1
171172960663502848,1
171194567935131648,1
171208193890844672,1
171216874166550528,1
171225025590853632,1
171246127687925760,1
171250807524556800,1
171273858567897088,1
171280739571073024,1
171301901411811328,1
171309630121574400,1
171330060505055232,1
171373317687607296,1
171431174437076992,1
171436594782273536,1
171473793573715968,1
171536396157190144,1
171555691696226304,1
171561160032649216,1
171577079807082496,1
171586452373635072,1
171589029177851904,1
171599969139032064,1
171619856666329088,1
171817000367030272,1
171859864744624128,1
171880777418539008,1
171886440936898560,1
171896239850258432,1
171910735167750144,1
171942306667036672,1
171955848568897536,1
171983857862574080,1
172010306824830976,1
172052936044576768,1
172064383512346624,1
172071613053796352,1
172124262394494976,1
172128900841734144,1
172180153223348224,1
172185616904093696,1
172195507173588992,1
172237957128781824,1
172271283612942336,1
172302607111421952,1
172319323761672192,1
172330441448095744,1
172342455474061312,1
172389708251267072,1
172424977901944832,1
172508463623045120,1
172520393444163584,1
172671039195578368,1
172692320234242048,1
172728674955558912,1
172733810008391680,1
172756698392428544,1
172775986310414336,1
172859769302810624,1
172870756105977856,1
172975816739651584,1
173053439264161792,1
173062508498649088,1
173092938421633024,1
173093520163209216,1
173155134816124928,1
173209952054149120,1
173227943839924224,1
173252693593161728,1
173269860413865984,1
173287479250518016,1
173296553794994176,1
173298726985531392,1
173334930850316288,1
173334961426792448,1
173345947386904576,1
173367420063318016,1
173406707009978368,1
173407719154253824,1
173452593391992832,1
173488236943900672,1
173593744463888384,1
173621097902637056,1
173637738224943104,1
173659517752442880,1
173698670330380288,1
173723942006030336,1
173792806731513856,1
173802721193754624,1
173817940859158528,1
173826502612221952,1
173829733027414016,1
173832786073878528,1
173869573592842240,1
174027900847128576,1
174076382102421504,1
174083762328436736,1
174105169762451456,1
174139990282862592,1
174206413277495296,1
174341196724830208,1
174400815283306496,1
174454688937148416,1
174503152257597440,1
174599523396485120,1
174648822662692864,1
174692485560270848,1
174699654632439808,1
174712410647560192,1
174754184086683648,1
174801552387604480,1
174817980956278784,1
174831067834875904,1
174833318812975104,1
174841389794721792,1
174861305088311296,1
174900610166947840,1
174916126113792000,1
174920453813436416,1
174929507092791296,1
175052006212239360,1
175077064301346816,1
175118020455170048,1
175129066679042048,1
175139203909156864,1
175139432888795136,1
175163364547231744,1
175173449050750976,1
175180572111405056,1
175188094096506880,1
175201861316378624,1
175211687123615744,1
175217174875471872,1
175218864915742720,1
175226601808592896,1
175231566568488960,1
175236090741915648,1
175236863299158016,1
175237971547521024,1
175238906562740224,1
175244165309792256,1
175248559698870272,1
175255069195763712,1
175260495073247232,1
175261793067728896,1
175263554146926592,1
175267191522852864,1
175269856659111936,1
175270429710090240,1
175277118119215104,1
175278457280790528,1
175279560147861504,1
175281772748079104,1
175285956134305792,1
175295309721632768,1
175297281094844416,1
175305144672452608,1
175344042337370112,1
175379602066112512,1
175392289592442880,1
175407418069483520,1
175414246396395520,1
175416671589105664,1
175416940053921792,1
175418166829121536,1
175427688574484480,1
175427918090993664,1
175428847813001216,1
175431446993829888,1
175457343234899968,1
175459565725286400,1
175460142198816768,1
175467569690443776,1
175469834136453120,1
175471731966738432,1
175473779688865792,1
175477126458245120,1
175479415973609472,1
175479614351605760,1
175491165645176832,1
175491450375503872,1
175493300575272960,1
175494627820830720,1
175499815851917312,1
175501159803387904,1
175507545920634880,1
175507753681289216,1
175509743849177088,1
175513553703272448,1
175523256760008704,1
175523364675256320,1
175523550269014016,1
175525313239842816,1
175534114944843776,1
175544344193794048,1
175545570516008960,1
175560320247398400,1
175565072981032960,1
175565466142507008,1
175568942041923584,1
175570165268742144,1
175573753684557824,1
175573840124968960,1
175574511465267200,1
175578331058536448,1
175582035023233024,1
175583185650843648,1
175584210818433024,1
175588242043699200,1
175588585108406272,1
175591364107436032,1
175592365325549568,1
175592561518313472,1
175595958870999040,1
175596473931530240,1
175597769891774464,1
175604652270682112,1
175605255927496704,1
175606375139770368,1
175610651740209152,1
175617754697564160,1
175622223829139456,1
175624544977944576,1
175625451857772544,1
175626416480583680,1
175629337960120320,1
175630205983916032,1
175634678575792128,1
175635600529948672,1
175637920349159424,1
175638870359015424,1
175639569650155520,1
175640117199765504,1
175641173170323456,1
175641477886509056,1
175641553266540544,1
175645389519585280,1
175645690238599168,1
175654548809973760,1
175656058616807424,1
175689699577298944,1
175692252222324736,1
175724780928892928,1
175739336740831232,1
175744134919749632,1
175826401994211328,1
175826972163702784,1
175835646286364672,1
175842903489249280,1
175847229569892352,1
175858673996791808,1
175865415161872384,1
175902834921832448,1
175913202146607104,1
175926239293341696,1
175932658415566848,1
175933207458349056,1
175946358220390400,1
175955531955961856,1
175964669045899264,1
175965484204687360,1
175966342053101568,1
175967181756956672,1
175968924364439552,1
175981177620922368,1
175986188744654848,1
175988733449863168,1
175989777311465472,1
175990945043447808,1
175996442735804416,1
176013333097349120,1
176014273720352768,1
176020131883778048,1
176024512586842112,1
176026272953008128,1
176027833187958784,1
176033088604733440,1
176037804122308608,1
176043969547862016,1
176139226620887040,1
176147147559796736,1
176170769796038656,1
176184363371724800,1
176191555038609408,1
176194435091005440,1
176205411941089280,1
176206766575452160,1
176210404240785408,1
176215592443838464,1
176217439464325120,1
176229382283591680,1
176237400203198464,1
176238457419464704,1
176241728355827712,1
176254653703389184,1
176255501867155456,1
176256054269575168,1
176265302684729344,1
176283889893900288,1
176293920798408704,1
176297197652934656,1
176298032919216128,1
176305992634466304,1
176310763261001728,1
176320410747404288,1
176325954166063104,1
176329888590987264,1
176337006417149952,1
176339758480359424,1
176346351498428416,1
176370746736508928,1
176374669719371776,1
176379231314378752,1
176387404465176576,1
176392337499357184,1
176406626457092096,1
176409391216459776,1
176424656432005120,1
176434175899860992,1
176454676277886976,1
176473081483624448,1
176487139322626048,1
176491688166948864,1
176537724776349696,1
176537921367572480,1
176540415900516352,1
176553147265712128,1
176561966213496832,1
176591684577001472,1
176602304332431360,1
176602565620793344,1
176610483594330112,1
176611081668526080,1
176620453777899520,1
176625129541861376,1
176631019158372352,1
176637503124537344,1
176642470665256960,1
176649243556052992,1
176650862637088768,1
176669091082272768,1
176669846153461760,1
176674649587843072,1
176679495384694784,1
176681589667790848,1
176684415101960192,1
176689105411768320,1
176692850782633984,1
176705364685750272,1
176708041792552960,1
176715817340108800,1
176717531178860544,1
176720402490327040,1
176744843546984448,1
176758743109730304,1
176767722170875904,1
176789740081643520,1
176798478452654080,1
176815081403711488,1
176881328770252800,1
176888735349080064,1
176916112099770368,1
176921036007145472,1
176924507313799168,1
176934800647520256,1
176950754945269760,1
176952280266833920,1
176956363010736128,1
176963693274202112,1
176964253503193088,1
176965106079367168,1
177005562116964352,1
177005734255394816,1
177006205267345408,1
177014144048824320,1
177023184082567168,1
177029346756657152,1
177051186866683904,1
177060523584520192,1
177064569443713024,1
177065277152821248,1
177069403228078080,1
177077716212776960,1
177107757164396544,1
177109381765136384,1
177118533371559936,1
177129974908583936,1
177140177804722176,1
177189733070274560,1
177189808194453504,1
177208836514381824,1
177234864293019648,1
177237042759991296,1
177240816878616576,1
177247796317913088,1
177253566719721472,1
177259229483106304,1
